               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 138,            0.027729,           0.0079178,                   0,             0.76461,             0.90698,             0.89487,             0.61078,            0.019698,           0.0038869,                   0,            0.009589,            0.009589,            0.009589
                 139,            0.028511,           0.0079732,                   0,             0.94704,             0.90698,             0.96437,             0.72343,            0.018573,           0.0032644,                   0,            0.009586,            0.009586,            0.009586
                 140,            0.028344,           0.0081444,                   0,             0.89028,             0.94351,             0.96867,             0.71627,            0.019804,           0.0031913,                   0,            0.009583,            0.009583,            0.009583
                 141,            0.027229,           0.0079672,                   0,             0.94246,             0.95225,             0.97149,              0.7508,            0.018299,            0.002925,                   0,             0.00958,             0.00958,             0.00958
                 142,            0.027951,           0.0086161,                   0,              0.9078,             0.91595,             0.96303,             0.74067,            0.016613,           0.0029707,                   0,            0.009577,            0.009577,            0.009577
                 143,            0.027601,           0.0077304,                   0,             0.93428,             0.82654,             0.90942,             0.63651,            0.019555,            0.004206,                   0,            0.009574,            0.009574,            0.009574
                 144,            0.028565,           0.0087667,                   0,              0.8074,             0.92617,             0.93273,             0.71121,            0.020203,           0.0034332,                   0,            0.009571,            0.009571,            0.009571
                 145,            0.028289,           0.0081671,                   0,             0.96048,             0.93023,             0.96583,             0.73213,             0.01713,           0.0030627,                   0,            0.009568,            0.009568,            0.009568
                 146,            0.027997,           0.0078542,                   0,             0.90907,             0.87209,              0.9397,              0.6885,             0.02079,           0.0034241,                   0,            0.009565,            0.009565,            0.009565
                 147,            0.028272,           0.0077663,                   0,             0.93701,             0.89535,             0.96375,              0.7124,            0.016399,            0.003105,                   0,            0.009562,            0.009562,            0.009562
                 148,            0.028177,           0.0082016,                   0,             0.95113,             0.86047,             0.94774,             0.73025,            0.018939,           0.0032255,                   0,            0.009559,            0.009559,            0.009559
                 149,            0.028101,           0.0080817,                   0,               0.875,             0.86047,             0.91634,             0.69445,             0.01916,           0.0036107,                   0,            0.009556,            0.009556,            0.009556
                 150,            0.027695,           0.0078743,                   0,             0.90648,             0.82558,             0.91559,              0.6833,            0.025511,           0.0035363,                   0,            0.009553,            0.009553,            0.009553
                 151,            0.027761,           0.0077344,                   0,             0.96482,             0.89535,             0.96644,             0.71159,            0.020568,           0.0032551,                   0,             0.00955,             0.00955,             0.00955
                 152,            0.027865,           0.0081172,                   0,             0.94106,             0.92832,             0.96656,             0.74884,            0.018041,           0.0033841,                   0,            0.009547,            0.009547,            0.009547
